Main Set,Subset,Card number,Card Name,Is Insert
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-12,Odin,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-13,Star-Lord,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-14,Rocket,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-15,Groot,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-16,Gamora,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-17,Black Widow,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-18,Hawkeye,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-19,Nick Fury,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-20,Wanda Maximoff,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-21,Vision,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-22,Bucky Barnes,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-23,Shuri,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-24,Captain Marvel,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-25,Wong,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-26,M'Baku,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-27,Zemo,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-28,Erik Killmonger,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-29,Agatha Harkness,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-30,Moon Knight,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-31,Shang-Chi,TRUE
2026 Topps Vault Marvel,TRUE GREATNESS - Red,TG-32,Drax,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-01,Captain America,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-02,Star-Lord,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-04,Thor,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-07,Gamora,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-08,Valkyrie,TRUE
2026 Topps Vault Marvel,VAULT ARMORY,VA-10,Hawkeye,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-01,Captain America,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-02,Star-Lord,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-04,Thor,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-07,Gamora,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-08,Valkyrie,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Red,VA-10,Hawkeye,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-01,Captain America,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-02,Star-Lord,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-04,Thor,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-07,Gamora,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-08,Valkyrie,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Black,VA-10,Hawkeye,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-01,Captain America,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-02,Star-Lord,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-04,Thor,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-07,Gamora,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-08,Valkyrie,TRUE
2026 Topps Vault Marvel,VAULT ARMORY - Gold,VA-10,Hawkeye,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-AH,Agatha Harkness,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-BM,Billy Maximoff,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-CL,Classic Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-IH,Ironheart,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-LO,Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-PL,President Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-RV,Rio Vidal,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-SH,Shuri,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-SY,Sylvie,TRUE
2026 Topps Vault Marvel,FROM THE SET,FTS-TH,The Hood,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-AH,Agatha Harkness,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-BM,Billy Maximoff,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-CL,Classic Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-IH,Ironheart,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-LO,Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-PL,President Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-RV,Rio Vidal,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-SH,Shuri,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-SY,Sylvie,TRUE
2026 Topps Vault Marvel,FROM THE SET - Black,FTS-TH,The Hood,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-AH,Agatha Harkness,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-BM,Billy Maximoff,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-CL,Classic Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-IH,Ironheart,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-LO,Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-PL,President Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-RV,Rio Vidal,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-SH,Shuri,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-SY,Sylvie,TRUE
2026 Topps Vault Marvel,FROM THE SET - Red,FTS-TH,The Hood,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-AH,Agatha Harkness,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-BM,Billy Maximoff,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-CL,Classic Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-IH,Ironheart,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-LO,Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-PL,President Loki,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-RV,Rio Vidal,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-SH,Shuri,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-SY,Sylvie,TRUE
2026 Topps Vault Marvel,FROM THE SET - Gold,FTS-TH,The Hood,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-AB,Angela Bassett,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-CB,Cate Blanchett,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-CG,Clark Gregg,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-CI,Chukwudi Iwuji,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-EC,Emilia Clarke,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-ED,Elizabeth Debicki,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-FP,Florence Pugh,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-GC,Glenn Close,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-HA,Hayley Atwell,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-HS,Hailee Steinfeld,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-JL,Jude Law,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-JR,Jeremy Renner,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-KD,Kat Dennings,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-KG,Karen Gillan,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-LP,Lee Pace,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-LW,Letitia Wright,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-PK,Pom Klementieff,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-RM,Michael Rooker,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-SL,Simu Liu,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,INK 616 Autos ,INK-TH,Tom Hiddleston,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-AB,Angela Bassett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-CB,Cate Blanchett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-CG,Clark Gregg,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-CI,Chukwudi Iwuji,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-EC,Emilia Clarke,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-ED,Elizabeth Debicki,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-FP,Florence Pugh,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-GC,Glenn Close,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-HA,Hayley Atwell,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-HS,Hailee Steinfeld,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-JL,Jude Law,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-JR,Jeremy Renner,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-KD,Kat Dennings,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-KG,Karen Gillan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-LP,Lee Pace,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-LW,Letitia Wright,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-PK,Pom Klementieff,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-RM,Michael Rooker,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-SL,Simu Liu,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Black,INK-TH,Tom Hiddleston,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-AB,Angela Bassett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-CB,Cate Blanchett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-CG,Clark Gregg,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-CI,Chukwudi Iwuji,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-EC,Emilia Clarke,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-ED,Elizabeth Debicki,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-FP,Florence Pugh,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-GC,Glenn Close,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-HA,Hayley Atwell,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-HS,Hailee Steinfeld,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-JL,Jude Law,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-JR,Jeremy Renner,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-KD,Kat Dennings,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-KG,Karen Gillan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-LP,Lee Pace,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-LW,Letitia Wright,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-PK,Pom Klementieff,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-RM,Michael Rooker,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-SL,Simu Liu,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Red,INK-TH,Tom Hiddleston,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-AB,Angela Bassett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-CB,Cate Blanchett,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-CG,Clark Gregg,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-CI,Chukwudi Iwuji,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-EC,Emilia Clarke,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-ED,Elizabeth Debicki,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-FP,Florence Pugh,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-GC,Glenn Close,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-HA,Hayley Atwell,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-HS,Hailee Steinfeld,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-JL,Jude Law,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-JR,Jeremy Renner,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-KD,Kat Dennings,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-KG,Karen Gillan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-LP,Lee Pace,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-LW,Letitia Wright,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-PK,Pom Klementieff,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-RM,Michael Rooker,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-SL,Simu Liu,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,INK 616 Autos - Gold,INK-TH,Tom Hiddleston,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-AM,Anthony Mackie,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-CT,Cate Blanchett,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-EMB,Ebon Moss-Bachrach,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-JLD,Julia Louis-Dreyfus,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,LACED IN GOLD,LIG-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-AM,Anthony Mackie,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-CT,Cate Blanchett,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-EMB,Ebon Moss-Bachrach,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-JLD,Julia Louis-Dreyfus,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Black,LIG-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-AM,Anthony Mackie,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-CT,Cate Blanchett,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-EMB,Ebon Moss-Bachrach,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-JLD,Julia Louis-Dreyfus,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Red,LIG-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-AM,Anthony Mackie,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-BL,Brie Larson,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-CE,Chris Evans,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-CT,Cate Blanchett,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-EMB,Ebon Moss-Bachrach,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-EO,Elizabeth Olsen,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-GP,Gwyneth Paltrow,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-JB,Josh Brolin,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-JLD,Julia Louis-Dreyfus,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-KH,Kathryn Hahn,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-PB,Paul Bettany,TRUE
2026 Topps Vault Marvel,LACED IN GOLD - Gold,LIG-SS,Sebastian Stan,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-AD,Anthony Mackie Captain America + Danny Ramirez Falcon,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-AM,Michael B. Jordan Erik Killmonger + Andy Serkis Ulysses Klaue,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-AS,Anthony Mackie Falcon + Sebastian Stan Winter Soldier,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-BS,Brie Larson Captain Marvel + Samuel L. Jackson Nick Fury,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-CC,Cobie Smulders Maria Hill + Clark Gregg Phil Coulson,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-DK,Kenneth Choi Jim Morita + Dominic Cooper Howard Stark,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-EK,Kathryn Hahn Agatha Harkness + Elizabeth Olsen Wanda Maximoff,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-EP,Elizabeth Olsen Wanda Maximoff + Paul Bettany The Vision,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-JD,David Harbour Red Guardian + Julia Louis-Dreyfus Valentina Allegra de Fontaine,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-JH,Jeremy Renner Hawkeye + Hailee Steinfeld Kate Bishop,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-PE,Paul Rudd Ant-Man + Evangeline Lilly The Wasp,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-PV,Pedro Pascal Mister Fantastic + Vanessa Kirby Invisible Woman,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-TR,Tom Hiddleston Loki + Richard E. Grant Classic Loki,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-TS,Tom Hiddleston Loki + Sophia Di Martino Sylvie,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS,MD-WE,Elizabeth Debicki Ayesha + Will Poulter Adam Warlock,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-AD,Anthony Mackie Captain America + Danny Ramirez Falcon,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-AM,Michael B. Jordan Erik Killmonger + Andy Serkis Ulysses Klaue,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-AS,Anthony Mackie Falcon + Sebastian Stan Winter Soldier,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-BS,Brie Larson Captain Marvel + Samuel L. Jackson Nick Fury,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-CC,Cobie Smulders Maria Hill + Clark Gregg Phil Coulson,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-DK,Kenneth Choi Jim Morita + Dominic Cooper Howard Stark,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-EK,Kathryn Hahn Agatha Harkness + Elizabeth Olsen Wanda Maximoff,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-EP,Elizabeth Olsen Wanda Maximoff + Paul Bettany The Vision,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-JD,David Harbour Red Guardian + Julia Louis-Dreyfus Valentina Allegra de Fontaine,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-JH,Jeremy Renner Hawkeye + Hailee Steinfeld Kate Bishop,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-PE,Paul Rudd Ant-Man + Evangeline Lilly The Wasp,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-PV,Pedro Pascal Mister Fantastic + Vanessa Kirby Invisible Woman,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-TR,Tom Hiddleston Loki + Richard E. Grant Classic Loki,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-TS,Tom Hiddleston Loki + Sophia Di Martino Sylvie,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Black,MD-WE,Elizabeth Debicki Ayesha + Will Poulter Adam Warlock,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-AD,Anthony Mackie Captain America + Danny Ramirez Falcon,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-AM,Michael B. Jordan Erik Killmonger + Andy Serkis Ulysses Klaue,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-AS,Anthony Mackie Falcon + Sebastian Stan Winter Soldier,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-BS,Brie Larson Captain Marvel + Samuel L. Jackson Nick Fury,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-CC,Cobie Smulders Maria Hill + Clark Gregg Phil Coulson,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-DK,Kenneth Choi Jim Morita + Dominic Cooper Howard Stark,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-EK,Kathryn Hahn Agatha Harkness + Elizabeth Olsen Wanda Maximoff,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-EP,Elizabeth Olsen Wanda Maximoff + Paul Bettany The Vision,TRUE
2026 Topps Vault Marvel,DUOS AUTOGRAPHS - Red,MD-JD,David Harbour Red Guardian + Julia Louis-Dreyfus Valentina Allegra de Fontaine,TRUE
